0,10.151465,4.673878,5.953204,2.1150887,3.8717945,4.9212236,4.1335955,4.5859237,3.749479,5.118082,6.4543324,4.2102046,5.360748,4.9151764,4.17377,4.3112392,4.412074,3.3909035,3.7544591,4.3482866,3.085939,5.0108633,5.046477,5.2590613,4.857126,4.248498,5.1299653,6.289838,4.592671,4.356069,5.2450776,4.712068,4.389746,5.5330167,5.131101,4.7683744,5.0281906,5.8507695,4.819849,5.092587,4.9845304,6.774738,5.075706,4.9410176,4.5743337,5.5876894,4.851069,4.292866,5.518586,5.0479665,5.140909,4.4703965,4.79385,4.700312,5.643365,5.1979895,5.862799,5.3225336,4.512249,5.013113,5.637475,4.620796,5.1150136,5.6917224
1,10.009121,4.6149564,6.1483836,2.0814419,3.7914388,5.262589,3.7752516,4.2955112,3.6104388,4.9470997,6.822309,4.2210603,5.196657,4.990221,4.1602874,4.6607556,4.224017,3.243983,3.638426,4.232983,3.2635243,5.056044,5.0467615,5.196765,4.830082,3.9676738,4.966868,6.363021,4.5062904,4.317712,5.3374357,4.752066,4.4267907,5.5599723,5.249891,4.7541685,4.8543754,5.675025,4.9152074,5.070574,5.046665,6.7149243,5.019287,4.8373365,4.5315647,5.379185,4.8649335,4.394804,5.6450596,4.9289804,5.231042,4.5939474,4.8173246,4.6282864,5.612379,5.0872593,5.742586,5.201984,4.4641223,4.9162836,5.680939,4.605806,5.122869,5.675308
2,10.281098,4.382789,5.4853306,1.6890271,3.6486082,5.023406,5.03832,5.3171377,1.1736217,5.3451786,5.3764524,4.1925898,5.7366624,4.525904,3.705552,3.862462,4.826729,3.26867,3.9919,3.5980935,3.3161592,4.996888,5.1000185,5.2396364,4.6696725,4.050678,5.004237,6.6934924,4.73048,4.254682,5.432496,5.0694036,4.437981,5.9516544,5.1865277,4.252136,4.893955,5.8245325,4.4940205,5.2119513,5.1582527,6.9926257,4.7973466,4.872785,4.394107,5.4768066,4.319695,4.097474,5.325607,4.556611,5.202056,4.8004737,4.9628797,4.662933,5.286558,5.4034815,6.064812,5.773799,5.140393,5.049765,5.821282,4.434862,4.6406617,5.568639
3,10.240927,4.724261,5.8771286,2.1059692,3.8351407,4.960796,4.377227,4.662717,3.7852025,5.2564683,6.2826805,4.1528773,5.4269457,4.876869,4.159957,4.2170367,4.54549,3.3534977,3.8283956,4.4107866,3.1041663,4.9525156,5.0643606,5.2871647,4.8593264,4.42725,5.112497,6.2326403,4.5612073,4.3688574,5.2577853,4.5946,4.351356,5.673105,5.114123,4.894481,5.1182923,5.904364,4.8818736,5.088485,4.95378,6.7577415,5.087763,4.9809074,4.5826645,5.6991873,4.9089856,4.30147,5.5735574,5.0693345,5.1390667,4.5718875,4.8099008,4.7365704,5.638101,5.1967816,5.849604,5.209163,4.5410957,5.0279174,5.6655736,4.661465,5.1809154,5.677063
4,9.912619,4.5279055,6.279591,2.058763,3.7950122,5.350722,3.438929,4.1917553,3.589598,4.7441864,7.086873,4.2861376,5.1122823,5.0203743,4.1783752,4.8677626,3.9665596,3.26506,3.4812396,4.1619306,3.1749,5.1458855,5.0370636,5.132359,4.832152,3.721558,4.9839535,6.417421,4.5008597,4.312004,5.3154707,4.921827,4.5091815,5.389759,5.3106236,4.615385,4.6643224,5.515278,4.8672757,5.0910053,5.09947,6.732446,4.9852886,4.756917,4.5048013,5.145694,4.8572483,4.412815,5.601969,4.9073753,5.248137,4.4875946,4.7811923,4.55384,5.6433053,5.0335264,5.6994276,5.356894,4.3859496,4.8192115,5.6648874,4.503345,5.046657,5.6861663
5,10.158201,4.690204,5.972953,2.0451732,3.8354456,4.9578304,4.1392193,4.553519,3.754022,5.137451,6.454008,4.186238,5.3413825,4.894306,4.1337314,4.3399954,4.409441,3.3402815,3.737077,4.354058,3.1070087,5.0037594,5.0457554,5.2822046,4.8546405,4.246888,5.1047697,6.30179,4.5723352,4.349791,5.256597,4.6603017,4.3701515,5.6135874,5.136624,4.81556,5.047731,5.8497076,4.8581257,5.070835,4.979401,6.7534494,5.067906,4.948053,4.5707374,5.607311,4.8659735,4.304978,5.5557814,5.0274825,5.166047,4.544277,4.815818,4.695482,5.625291,5.19285,5.83595,5.268553,4.529867,5.0059857,5.6532626,4.6388326,5.1348295,5.6872563
6,10.002934,4.612715,6.2118154,1.9660696,3.6781883,5.3172297,3.5807953,4.1998715,3.4394138,4.834567,6.970601,4.2363853,5.174306,4.959341,4.1214843,4.7917957,4.0095553,3.3187544,3.5465975,4.1125765,3.176464,5.198147,5.016781,5.157347,4.8418474,3.719605,4.9149914,6.4603043,4.520373,4.2872353,5.333877,4.9594126,4.508247,5.456362,5.303447,4.5866046,4.6638174,5.533149,4.8560085,5.0589795,5.1011086,6.740916,5.003301,4.7438636,4.520523,5.185028,4.8319173,4.4126287,5.6348553,4.899516,5.2547913,4.5043464,4.7699103,4.584434,5.667495,5.0957694,5.769911,5.4127755,4.4325304,4.8538146,5.649792,4.529855,5.0184813,5.7051754
7,10.152359,4.7020473,6.0724106,1.8728979,3.7551327,5.137795,4.0418963,4.432462,3.7485197,5.0962715,6.58383,4.1639085,5.272289,4.8686566,4.0692987,4.4989853,4.2955985,3.2649212,3.6224256,4.3317847,3.1345468,5.0401835,5.022921,5.277374,4.8571877,4.1399713,5.0272527,6.3419237,4.523155,4.336969,5.287598,4.653659,4.372173,5.6851597,5.1756067,4.8257623,4.981098,5.780759,4.9221244,5.043242,4.996658,6.7171044,5.04971,4.90735,4.5518765,5.530883,4.9041214,4.353001,5.6237917,4.989108,5.200942,4.636238,4.81619,4.6489277,5.620961,5.1450806,5.7793965,5.232857,4.5017123,4.9383287,5.689392,4.631756,5.1547155,5.6966567
8,9.999482,4.49786,6.298607,2.006441,3.6447084,5.3549137,3.5437074,4.2327843,3.159168,4.783615,7.005359,4.2003016,5.1938615,4.8851495,4.0735173,4.8131084,4.0528736,3.221936,3.4453049,3.9988625,3.140067,5.152498,5.1079717,5.1877737,4.7991934,3.6810706,4.8938136,6.499174,4.48098,4.2729445,5.3472056,5.007821,4.458719,5.528276,5.3647013,4.508976,4.5515885,5.418432,4.83638,5.119331,5.119923,6.743216,4.931599,4.7094254,4.4772515,5.173866,4.7493973,4.401826,5.5608525,4.8061504,5.210256,4.546633,4.732294,4.5164175,5.6502495,5.0630693,5.7448506,5.395811,4.490662,4.782489,5.7531714,4.4253154,4.9448776,5.6840606
9,10.062801,4.6567445,6.086537,1.8965986,3.8109663,5.077608,3.844884,4.3680634,3.6493528,4.997821,6.6713195,4.2257895,5.2093806,4.9127064,4.0726795,4.575995,4.2106104,3.2665806,3.5785453,4.2390637,3.1917908,5.0735135,4.9877243,5.272839,4.8400865,3.9704335,5.035902,6.3993807,4.5622973,4.3171167,5.2913146,4.73527,4.408864,5.6047897,5.186581,4.7216516,4.943264,5.7619944,4.862769,5.037507,5.0325,6.7341576,5.029894,4.8860965,4.5442786,5.446461,4.838424,4.340857,5.593644,4.9274116,5.240919,4.5797887,4.842553,4.631125,5.5863113,5.1772346,5.79736,5.312962,4.5288324,4.9580503,5.6498795,4.6303124,5.0922766,5.696982
