1	3
1	7
1	17
1	31
1	32
1	45
1	47
1	54
1	58
1	67
1	80
1	82
1	88
1	89
1	99
2	7
2	9
2	14
2	16
2	18
2	26
2	30
2	47
2	51
2	55
2	57
2	63
2	69
3	8
3	10
3	18
3	20
3	31
3	32
3	35
3	40
3	52
3	54
3	58
3	89
4	10
4	13
4	22
4	32
4	45
4	61
4	65
4	80
4	81
4	89
4	92
4	95
5	15
5	21
5	27
5	36
5	37
5	40
5	43
5	49
5	77
5	78
5	94
5	98
6	12
6	15
6	28
6	29
6	36
6	38
6	40
6	46
6	65
6	84
6	96
6	100
7	15
7	26
7	38
7	47
7	50
7	73
7	79
7	81
7	94
7	97
8	13
8	17
8	20
8	24
8	47
8	53
8	54
8	88
8	91
8	97
9	11
9	14
9	16
9	24
9	26
9	28
9	30
9	43
9	72
9	83
10	15
10	22
10	23
10	35
10	50
10	60
10	65
10	93
10	95
11	14
11	24
11	30
11	57
11	63
11	64
11	70
11	73
11	75
12	19
12	23
12	28
12	37
12	49
12	60
12	62
12	66
12	77
13	17
13	20
13	22
13	31
13	56
13	93
13	95
13	97
14	18
14	30
14	51
14	59
14	61
14	63
14	76
15	16
15	27
15	37
15	56
15	79
15	84
16	19
16	33
16	39
16	50
16	57
16	85
17	35
17	49
17	67
17	71
17	81
17	95
18	19
18	27
18	29
18	45
18	68
18	85
19	25
19	44
19	54
19	64
19	79
19	86
20	25
20	48
20	52
20	73
20	89
20	92
21	25
21	29
21	38
21	41
21	74
21	87
21	96
21	98
22	45
22	46
22	67
22	86
22	88
22	97
23	32
23	34
23	40
23	41
23	44
23	90
24	26
24	55
24	59
24	60
24	72
25	48
25	56
25	57
25	59
25	89
26	33
26	39
26	56
26	63
27	34
27	40
27	41
27	42
27	75
28	34
28	76
28	84
28	99
28	100
29	37
29	62
29	66
29	73
29	77
30	39
30	64
30	68
31	33
31	48
31	71
31	92
32	35
32	52
32	95
33	55
33	69
33	75
33	85
34	37
34	38
34	49
34	74
35	71
35	93
35	98
36	41
36	46
36	78
36	90
36	98
37	76
37	87
38	40
38	46
38	96
39	43
39	51
39	68
39	83
40	99
41	62
41	71
41	94
42	49
42	66
42	79
42	84
42	87
42	96
43	61
43	68
43	69
43	85
44	62
44	76
44	90
44	99
45	53
45	58
46	66
46	100
47	52
47	54
48	53
48	71
48	82
49	77
50	51
50	57
50	59
51	67
51	69
52	86
52	90
53	70
53	80
53	86
54	60
55	61
55	64
55	72
56	64
56	74
57	70
58	67
58	82
58	97
59	61
59	83
60	81
60	91
61	68
62	93
63	66
65	82
65	91
69	80
70	72
70	75
72	75
73	100
74	94
74	100
76	78
77	94
78	84
78	91
79	83
80	88
81	92
82	93
83	85
86	88
87	90
87	96
91	92
98	99
