1	3
1	9
1	40
1	43
1	52
1	58
1	68
1	81
1	85
1	100
1	101
1	118
1	120
1	131
1	138
1	145
1	159
1	197
1	201
1	202
1	207
1	211
1	216
1	245
1	276
1	282
1	298
1	312
1	322
1	340
1	401
1	421
1	423
1	442
1	447
1	455
1	465
1	470
1	484
1	497
1	508
1	532
1	557
1	573
1	582
1	590
1	613
1	626
1	629
1	653
1	658
1	659
1	678
1	685
1	696
1	705
1	708
1	709
1	719
1	720
1	727
1	730
1	738
1	749
1	760
1	765
1	789
1	798
1	805
1	814
1	815
1	830
1	831
1	844
1	846
1	852
1	853
1	855
1	856
1	879
1	890
1	923
1	931
1	936
1	951
2	11
2	15
2	17
2	21
2	22
2	26
2	54
2	69
2	75
2	90
2	91
2	116
2	119
2	141
2	161
2	165
2	178
2	184
2	190
2	196
2	219
2	232
2	235
2	239
2	256
2	258
2	259
2	304
2	320
2	331
2	332
2	353
2	357
2	359
2	361
2	369
2	372
2	396
2	417
2	428
2	439
2	459
2	466
2	490
2	519
2	520
2	535
2	565
2	571
582	2
2	587
2	601
2	604
2	623
2	625
2	644
2	683
2	691
2	697
2	715
2	732
2	735
2	761
2	803
805	2
2	827
2	836
2	859
2	870
2	899
2	901
2	904
2	917
2	921
2	926
2	933
2	969
2	970
2	994
2	995
3	8
3	40
3	45
3	58
3	68
3	80
3	85
3	100
3	112
3	120
3	131
3	138
3	147
3	159
3	197
3	198
3	201
3	202
3	207
3	211
3	216
3	240
3	245
3	261
3	276
3	282
3	312
3	322
3	352
3	401
3	423
3	447
3	455
3	465
3	470
3	484
3	487
3	488
3	497
3	505
3	556
3	557
3	573
3	590
3	613
3	620
3	626
3	632
3	648
3	653
3	658
3	678
3	685
3	690
3	705
3	709
3	727
3	730
3	736
3	738
3	760
3	765
3	789
3	805
3	825
3	830
3	831
3	844
3	846
3	855
3	890
3	914
3	931
3	936
4	5
4	6
4	18
4	20
4	23
4	31
4	42
43	4
45	4
4	66
4	76
4	88
4	95
4	107
4	109
112	4
4	114
4	126
4	135
4	136
4	139
4	142
4	143
4	151
160	4
4	163
4	166
4	177
4	181
4	218
4	231
4	281
4	291
298	4
4	316
4	335
4	355
4	364
4	370
4	404
4	494
4	506
4	510
4	516
4	518
4	528
4	538
4	545
4	559
565	4
4	572
4	591
4	606
4	651
4	662
4	681
4	682
4	689
4	692
4	695
4	702
4	711
4	713
4	716
738	4
4	754
4	763
4	817
4	863
4	873
4	874
4	913
4	920
4	946
9	5
5	13
5	16
5	19
5	32
5	34
5	41
5	46
54	5
5	61
5	77
5	78
80	5
5	84
5	106
116	5
5	129
5	130
5	133
5	152
5	156
5	167
5	179
5	189
5	193
196	5
5	233
5	250
258	5
5	260
5	263
5	272
5	273
5	289
322	5
5	327
5	329
5	333
5	338
5	363
5	413
5	420
5	430
5	462
5	468
5	498
5	503
5	529
5	541
5	548
5	608
5	641
5	654
683	5
685	5
5	689
5	699
5	710
736	5
5	739
5	748
5	785
5	799
5	806
5	848
5	850
5	948
5	962
5	967
6	10
6	18
6	20
6	27
6	28
6	42
6	47
58	6
6	66
90	6
6	95
6	96
6	109
6	111
112	6
6	135
6	136
6	139
6	143
6	156
6	172
6	200
6	218
6	220
6	271
276	6
6	278
6	283
6	307
331	6
6	335
6	346
6	358
6	373
6	374
6	388
6	436
6	453
6	463
6	482
6	494
6	518
6	523
6	538
6	563
6	569
6	581
6	615
6	621
6	634
6	692
6	821
6	837
6	874
6	881
6	889
6	905
6	960
6	965
6	974
6	986
6	987
6	1000
9	7
7	36
7	37
7	51
52	7
7	55
7	56
7	67
7	97
7	132
141	7
147	7
151	7
7	164
7	168
7	175
7	183
7	187
7	195
198	7
7	205
7	226
7	264
7	280
7	305
7	317
7	326
7	356
7	362
7	368
7	384
7	386
7	393
7	395
7	409
7	416
7	425
7	427
7	441
7	461
7	472
7	476
7	496
7	525
7	639
7	647
7	656
7	668
7	701
7	707
7	768
7	784
7	800
7	813
7	906
7	907
7	912
960	7
7	972
7	980
7	983
7	985
8	13
15	8
22	8
8	28
8	29
8	41
8	50
8	72
8	82
8	83
8	88
101	8
8	112
8	153
8	173
8	180
184	8
8	185
8	199
8	210
8	214
8	243
258	8
8	262
8	270
8	273
8	292
8	294
8	389
8	403
8	412
8	448
8	452
8	456
8	467
8	493
8	536
8	553
8	566
8	574
8	577
8	650
8	652
8	672
8	706
8	714
8	724
8	737
8	750
8	753
8	777
8	783
8	809
8	820
8	832
8	845
8	864
8	891
8	935
8	938
8	982
8	989
9	16
9	30
9	34
9	35
9	46
9	54
9	61
9	63
9	67
9	77
9	78
9	80
9	106
9	107
9	116
9	129
9	130
9	152
9	181
9	193
9	241
9	250
9	260
9	269
9	286
9	329
9	333
9	337
9	352
9	357
9	368
9	376
9	405
9	411
9	424
9	438
9	444
9	454
9	462
9	503
9	541
9	612
9	626
9	674
9	712
9	723
9	734
9	755
9	759
9	777
9	797
9	850
9	869
9	897
9	901
9	904
9	948
9	962
9	992
10	14
10	25
32	10
10	33
10	38
10	44
10	60
10	63
66	10
10	74
75	10
95	10
10	96
10	103
10	105
107	10
10	122
10	137
163	10
10	206
10	212
218	10
10	247
10	252
10	266
10	287
10	302
10	319
10	328
364	10
10	366
10	377
10	402
10	419
10	477
487	10
10	499
516	10
518	10
545	10
10	605
620	10
10	622
10	637
10	645
10	669
10	679
10	734
739	10
10	745
10	746
10	762
10	787
10	854
10	893
10	916
11	12
11	13
11	17
11	20
11	21
11	69
11	75
11	90
11	93
11	161
11	165
11	178
11	184
11	219
11	232
11	256
11	259
11	304
11	360
11	369
11	372
11	414
11	422
11	439
11	446
11	452
11	459
11	466
11	471
11	490
11	520
11	530
11	535
11	566
11	594
11	623
11	697
11	700
11	716
11	731
11	732
11	747
11	827
11	859
11	897
11	901
11	921
11	933
11	937
11	963
11	966
11	994
11	997
30	12
41	12
55	12
12	62
12	73
12	98
12	102
12	108
111	12
12	113
12	117
12	121
12	157
160	12
12	169
12	174
12	238
12	249
12	265
12	274
292	12
12	295
12	306
12	314
326	12
12	342
12	348
12	354
12	375
12	397
12	407
12	408
12	440
12	449
456	12
12	457
12	458
12	464
12	552
12	596
12	618
12	624
650	12
12	660
12	661
726	12
12	758
765	12
12	767
12	804
12	833
12	865
893	12
12	902
12	903
12	939
12	944
12	988
12	993
15	13
22	13
23	13
13	25
13	27
13	28
13	72
13	82
13	83
13	89
119	13
13	173
177	13
13	180
13	191
13	192
13	199
13	204
13	210
13	262
13	270
13	297
13	303
13	314
13	376
13	414
13	451
13	452
13	476
13	483
13	507
13	521
13	568
13	630
13	649
13	652
13	673
13	694
13	714
13	724
13	728
13	740
13	750
13	756
13	786
13	839
13	922
13	928
13	935
14	25
26	14
32	14
14	33
14	38
14	44
14	60
63	14
14	74
75	14
14	79
96	14
14	103
14	104
14	105
119	14
14	122
14	125
14	137
14	157
14	212
233	14
14	242
14	252
14	313
14	319
14	330
14	366
14	402
14	415
14	469
14	477
14	481
487	14
14	499
14	527
14	533
14	555
639	14
645	14
653	14
14	669
700	14
14	746
14	764
14	773
14	778
14	838
14	872
946	14
14	956
962	14
14	977
14	990
15	22
15	28
15	29
15	50
15	82
15	83
15	89
15	95
15	173
15	180
15	183
15	215
15	230
15	249
15	254
15	258
15	275
15	294
15	324
15	367
15	403
15	411
15	414
15	443
15	467
15	493
15	505
15	507
15	515
15	521
15	554
15	564
15	569
15	574
15	580
15	584
15	592
15	597
15	640
15	649
15	664
15	783
15	796
15	818
15	820
15	839
15	889
15	892
15	928
15	935
34	16
16	46
54	16
16	60
16	61
16	77
80	16
16	82
16	152
16	156
181	16
16	189
16	193
196	16
207	16
16	212
16	213
16	223
16	255
16	274
16	289
16	297
16	300
16	327
352	16
357	16
16	363
16	368
16	430
16	444
16	450
16	460
16	468
16	475
16	501
16	550
16	579
16	612
16	641
16	699
16	710
719	16
16	733
16	743
16	770
16	799
16	886
904	16
16	909
16	916
16	945
16	990
17	21
17	69
17	75
17	90
17	93
17	137
17	165
17	184
17	190
17	219
17	232
17	235
17	239
17	254
17	256
17	257
17	259
276	17
17	304
17	311
17	319
17	320
17	331
345	17
17	353
17	360
17	372
17	439
17	446
17	453
17	459
17	466
17	541
17	558
17	587
17	601
17	683
17	735
17	747
17	750
17	816
17	836
17	859
17	899
17	915
17	926
17	957
18	27
18	31
18	42
43	18
45	18
58	18
18	66
18	95
18	111
18	113
18	115
18	136
18	148
160	18
18	177
18	200
18	203
18	218
18	227
18	278
18	315
18	325
18	328
18	339
18	364
18	388
18	538
613	18
18	615
18	619
18	634
18	692
18	716
18	740
18	757
18	782
18	793
803	18
18	823
18	835
18	837
18	849
870	18
18	873
18	913
18	937
18	957
18	968
18	974
21	19
19	39
19	48
19	49
19	56
19	64
65	19
66	19
68	19
81	19
19	86
19	92
19	98
19	117
19	140
145	19
19	148
19	149
198	19
19	253
19	263
19	277
19	323
19	334
19	365
19	390
19	420
19	431
19	436
19	469
19	474
19	485
19	514
19	526
19	540
19	560
19	580
19	597
19	614
19	666
19	744
19	775
19	795
19	871
19	878
19	884
19	981
20	27
20	31
20	42
43	20
20	66
20	88
20	95
112	20
20	114
20	115
20	144
145	20
20	151
160	20
161	20
20	194
20	218
20	220
20	223
20	231
20	283
20	291
20	299
312	20
20	316
20	341
20	346
20	355
20	370
20	463
20	482
20	496
20	502
20	523
20	576
20	599
20	634
20	660
803	20
20	905
20	906
20	965
20	974
20	987
20	1000
21	59
21	60
21	69
21	90
21	119
21	161
21	190
21	205
21	219
21	222
21	232
21	235
21	239
21	251
21	256
21	259
21	304
21	311
21	320
345	21
21	359
21	361
21	372
21	417
21	426
21	428
21	446
21	459
21	462
21	488
21	520
21	525
21	530
21	601
21	621
21	623
21	625
21	715
21	747
798	21
21	836
21	870
21	897
21	926
21	994
22	23
22	28
22	50
22	72
22	82
22	83
22	84
22	87
22	89
22	134
22	180
22	204
22	235
22	258
22	275
22	279
22	285
22	294
22	324
22	387
22	389
22	411
470	22
22	493
22	553
22	564
22	566
22	568
22	627
22	630
22	637
22	645
22	672
22	698
22	737
22	750
22	753
22	809
22	819
22	839
22	845
22	891
22	909
22	922
22	938
23	27
23	29
23	50
23	72
75	23
23	87
23	89
23	162
23	204
23	210
23	215
23	263
23	285
23	286
23	324
23	377
23	380
23	389
23	403
23	412
23	418
23	493
23	502
23	510
23	521
23	569
23	592
23	631
23	664
23	672
23	753
23	756
23	786
23	832
23	877
23	891
23	892
23	953
23	982
23	989
24	48
24	49
24	53
56	24
24	64
65	24
84	24
24	86
98	24
107	24
115	24
24	123
133	24
24	140
145	24
148	24
24	149
175	24
197	24
24	225
265	24
24	277
24	296
24	334
24	347
24	431
469	24
484	24
24	491
24	526
24	543
24	560
580	24
597	24
24	614
24	657
24	663
742	24
24	769
24	775
24	790
24	795
24	807
814	24
24	840
24	894
992	24
24	999
32	25
25	33
25	38
25	44
25	74
96	25
25	103
25	105
107	25
25	137
163	25
189	25
25	192
25	206
25	212
25	266
25	319
25	328
25	349
25	366
25	390
25	407
25	419
25	477
25	527
25	546
25	547
25	597
25	622
25	646
25	680
702	25
25	745
25	746
25	762
25	787
25	791
25	801
25	828
25	872
881	25
25	893
25	924
26	31
26	33
26	98
26	110
26	128
145	26
26	146
26	165
26	173
26	186
26	189
26	222
26	226
26	237
26	248
26	261
26	288
26	302
26	308
26	321
26	435
26	478
26	479
26	489
26	524
26	603
26	673
26	704
26	751
856	26
26	895
26	933
26	959
26	975
26	976
26	978
42	27
43	27
45	27
27	64
66	27
76	27
27	94
95	27
112	27
135	27
142	27
166	27
27	203
27	220
27	227
231	27
27	271
27	283
298	27
27	307
27	311
27	341
27	346
27	373
27	523
528	27
27	563
27	607
27	669
681	27
27	698
27	766
799	27
27	889
27	935
948	27
27	983
27	987
27	998
27	1000
29	28
28	39
41	28
28	50
28	72
28	83
28	87
28	89
90	28
101	28
109	28
28	199
28	204
28	243
28	270
28	275
28	285
28	294
322	28
28	389
28	467
28	483
505	28
28	515
516	28
28	521
28	553
28	554
28	566
28	577
28	627
28	706
28	714
28	717
749	28
28	786
28	796
28	818
28	832
28	845
28	884
28	892
28	908
28	989
29	49
29	50
29	61
29	72
29	82
29	83
29	89
93	29
101	29
29	132
29	173
29	180
29	192
29	199
29	204
29	243
29	254
29	275
29	418
29	448
29	469
29	568
29	591
29	593
29	631
29	649
29	672
29	706
29	724
29	737
29	786
29	808
29	818
29	826
29	829
29	832
29	847
29	891
29	935
41	30
30	62
30	73
30	108
30	111
30	117
30	121
30	169
30	238
240	30
30	249
30	292
30	295
30	306
327	30
30	342
30	354
30	397
30	398
30	407
30	408
30	440
30	449
30	457
30	458
30	575
30	616
30	650
30	660
30	661
30	673
30	758
30	768
30	769
30	771
30	776
30	875
30	894
30	902
30	903
30	939
31	42
43	31
45	31
31	47
31	66
31	88
31	114
31	115
31	135
31	139
160	31
31	162
31	166
31	200
31	242
31	243
31	251
31	278
31	283
31	315
31	339
31	346
31	381
31	403
31	404
31	436
31	453
31	496
31	523
31	589
31	591
31	666
31	670
31	682
31	693
31	699
31	711
31	763
31	835
31	938
31	960
31	965
32	38
32	39
32	48
32	63
32	79
32	96
32	103
32	104
32	105
32	125
32	187
32	206
32	214
32	233
32	266
32	287
32	349
32	481
516	32
32	533
545	32
32	669
735	32
32	745
32	746
32	842
32	861
32	867
32	872
32	893
32	898
914	32
946	32
32	954
32	977
32	979
33	38
33	44
63	33
33	74
77	33
33	79
33	104
33	125
33	206
214	33
233	33
33	242
33	287
33	323
33	330
33	349
33	402
33	483
33	499
33	527
33	540
572	33
33	585
33	622
33	638
33	693
739	33
33	762
33	787
33	807
33	842
852	33
33	861
33	867
879	33
33	977
992	33
34	46
54	34
34	77
34	78
80	34
34	105
34	114
116	34
34	129
34	156
34	181
34	182
216	34
34	255
34	267
34	269
34	302
34	314
34	329
34	356
34	405
34	430
34	438
34	468
34	492
34	511
34	548
34	550
34	598
34	615
34	641
34	703
34	710
34	731
34	733
34	755
34	759
34	781
34	787
34	804
34	888
34	945
36	35
35	39
35	57
91	35
35	124
35	127
35	170
35	171
35	176
196	35
35	224
35	255
35	279
35	301
35	309
336	35
35	347
35	394
35	398
417	35
35	418
35	429
35	432
35	500
535	35
35	551
35	586
35	588
35	617
35	640
35	663
35	667
35	677
35	722
35	788
35	826
35	877
35	882
35	930
35	932
35	957
36	39
36	57
36	59
91	36
36	124
36	158
36	170
36	171
36	194
36	208
211	36
36	224
250	36
36	301
36	309
332	36
36	347
36	378
36	382
36	418
36	480
535	36
36	551
36	583
36	585
36	593
36	617
621	36
36	663
36	677
690	36
708	36
720	36
36	743
36	767
36	826
36	942
951	36
36	954
37	51
52	37
37	55
80	37
37	97
37	123
37	132
37	137
141	37
147	37
37	164
37	183
37	185
37	205
211	37
37	226
37	280
37	295
37	305
329	37
37	356
37	362
37	386
37	393
37	425
37	427
37	460
37	471
37	655
37	701
37	743
37	782
37	784
37	800
37	812
37	819
37	896
37	907
37	943
37	972
38	44
38	60
63	38
38	74
38	103
130	38
163	38
185	38
214	38
233	38
38	246
38	252
38	275
38	287
38	313
38	328
38	349
38	377
38	419
38	486
38	489
38	533
38	540
590	38
38	600
38	679
38	745
38	773
815	38
38	828
38	842
38	858
969	38
38	977
39	57
39	110
39	158
39	162
39	171
39	224
39	279
39	290
39	293
39	301
39	309
39	399
39	418
39	445
39	473
39	500
39	537
39	551
39	583
39	586
39	588
39	617
633	39
39	663
39	704
708	39
39	772
39	788
39	826
831	39
899	39
922	39
39	930
40	58
40	59
40	68
40	85
40	100
40	118
40	120
40	138
40	159
40	197
40	202
40	216
40	240
40	282
40	283
40	312
40	320
40	340
40	392
40	401
40	407
40	413
40	442
40	455
40	465
40	497
40	504
40	573
40	613
40	629
40	632
40	653
40	697
40	709
40	727
40	760
40	825
40	852
40	924
41	62
41	73
41	79
41	108
41	113
41	117
41	121
41	169
201	41
41	238
41	249
41	253
41	292
41	295
41	347
41	348
41	375
41	397
41	398
41	406
41	407
41	440
41	456
41	457
41	498
41	575
41	618
41	650
41	661
726	41
41	758
41	823
41	862
41	902
41	911
41	944
43	42
42	66
75	42
42	76
42	77
42	88
42	109
42	142
42	146
42	151
161	42
42	172
42	231
42	281
42	291
42	292
42	307
42	358
42	388
42	453
42	463
42	518
42	523
42	563
42	581
601	42
42	670
42	681
42	809
42	863
42	874
42	968
42	986
43	66
43	88
43	97
43	135
43	143
43	172
43	220
43	224
43	227
43	231
43	278
43	281
43	283
43	307
43	316
43	341
43	346
43	364
43	370
43	373
43	412
43	482
43	588
43	634
43	670
43	763
43	874
43	909
43	984
47	44
63	44
76	44
44	79
44	103
44	104
44	122
128	44
44	162
44	206
44	212
214	44
233	44
44	242
44	246
355	44
370	44
44	402
44	415
44	477
516	44
44	533
545	44
734	44
44	762
44	791
44	828
44	838
44	877
44	898
44	975
44	977
45	71
45	86
45	109
45	115
116	45
45	136
45	142
45	149
45	166
45	238
45	251
45	266
45	278
45	291
45	299
45	316
45	344
45	364
45	373
45	381
45	510
45	540
45	589
45	591
45	606
45	609
45	662
45	695
45	865
45	873
45	905
45	960
45	987
54	46
58	46
46	61
46	63
46	78
46	106
116	46
46	155
46	167
46	213
46	223
46	241
46	255
46	272
46	290
336	46
46	350
352	46
46	391
46	449
46	501
46	503
46	536
46	598
46	641
46	699
46	748
46	774
46	785
46	801
46	866
46	903
46	966
81	47
47	110
47	128
47	146
186	47
47	188
189	47
47	200
47	208
47	209
47	222
47	234
47	237
261	47
47	288
47	321
47	325
336	47
47	379
47	434
47	479
47	509
47	524
47	539
47	561
47	578
47	665
47	704
47	751
923	47
47	959
47	974
47	991
47	996
54	48
56	48
48	64
65	48
48	92
98	48
48	123
145	48
48	149
175	48
198	48
48	225
265	48
300	48
48	323
48	334
48	365
48	390
48	426
472	48
48	543
48	549
48	614
649	48
48	666
48	718
742	48
48	775
48	807
48	840
48	868
48	876
48	878
60	49
65	49
73	49
49	86
49	92
98	49
49	123
145	49
175	49
198	49
49	253
260	49
49	296
340	49
49	390
49	394
49	485
49	491
49	526
49	531
597	49
626	49
49	646
49	666
668	49
679	49
740	49
742	49
49	769
49	795
49	807
814	49
49	885
49	961
76	50
50	82
50	87
97	50
50	104
50	153
50	199
50	204
50	213
258	50
50	387
409	50
50	414
50	515
50	554
50	568
50	574
50	611
612	50
50	627
50	652
50	664
50	694
50	752
50	796
50	818
50	829
836	50
50	841
50	887
50	938
50	950
51	55
51	70
51	97
51	132
51	140
141	51
51	164
51	168
51	185
51	187
51	195
51	226
51	277
281	51
51	305
51	317
51	326
332	51
51	343
51	362
51	383
51	393
51	409
51	416
51	451
51	471
51	614
51	643
51	655
51	656
51	668
51	707
51	742
51	862
51	943
52	55
52	70
52	97
52	109
52	116
52	120
52	141
52	164
52	168
52	183
52	185
52	194
52	195
52	226
52	262
52	280
52	305
52	326
52	356
52	384
52	386
52	395
52	416
52	425
52	427
52	441
52	476
52	493
52	635
52	750
52	784
52	806
52	918
52	972
53	71
83	53
93	53
53	99
134	53
190	53
191	53
192	53
53	217
53	221
230	53
53	244
53	268
53	284
53	371
53	381
396	53
421	53
426	53
53	433
438	53
53	512
53	513
53	522
552	53
557	53
558	53
559	53
605	53
633	53
760	53
53	811
53	824
53	847
53	857
53	919
53	934
54	61
54	67
54	84
54	130
54	135
54	156
54	167
54	181
54	183
54	263
54	267
282	54
54	329
54	352
54	357
54	374
54	384
54	405
54	422
54	424
54	468
54	692
54	723
54	759
54	777
54	797
54	866
54	888
54	904
54	920
55	70
106	55
109	55
55	132
141	55
142	55
55	164
55	185
55	187
55	205
55	217
55	224
55	305
55	326
55	362
55	393
55	409
55	431
55	500
55	635
55	639
55	643
55	647
55	655
55	656
55	701
55	906
55	907
55	912
65	56
56	86
145	56
56	149
56	170
56	175
56	182
198	56
56	214
56	253
56	265
56	277
56	367
56	390
56	431
56	443
56	464
56	472
56	495
56	514
56	515
56	526
56	537
56	560
56	580
56	687
56	795
56	868
56	871
56	876
70	57
91	57
57	124
57	127
57	170
57	176
188	57
57	229
57	236
279	57
57	284
57	290
57	301
303	57
376	57
57	382
398	57
57	429
57	445
57	486
57	588
57	610
621	57
644	57
57	677
720	57
771	57
892	57
57	940
957	57
57	958
988	57
58	68
58	113
58	120
58	131
58	138
58	197
58	207
58	245
58	276
58	282
58	312
58	392
58	406
58	465
58	470
58	497
58	556
58	557
58	573
58	609
58	632
58	649
58	653
58	658
58	694
58	696
58	709
58	749
58	765
58	830
82	59
59	124
59	158
59	170
59	171
59	176
192	59
59	229
250	59
251	59
303	59
59	347
59	382
59	394
59	429
59	434
59	445
59	537
59	551
557	59
59	583
59	588
59	617
59	663
59	677
690	59
743	59
816	59
59	851
59	882
59	942
59	954
63	60
60	74
60	79
90	60
60	103
60	104
60	105
107	60
233	60
60	252
60	266
60	275
60	318
60	328
60	377
60	392
60	419
60	546
60	555
60	585
60	593
60	669
60	787
815	60
60	867
60	872
914	60
60	947
60	964
61	77
61	84
61	130
61	133
61	179
61	255
61	257
61	260
61	267
61	289
61	296
61	327
61	347
61	363
61	366
61	420
61	430
61	438
61	450
497	61
61	501
61	515
61	550
61	598
61	712
61	731
61	755
61	777
61	785
61	955
61	962
62	73
62	108
111	62
62	121
62	162
62	174
62	228
62	238
62	248
62	249
62	274
62	295
62	306
328	62
62	334
360	62
62	385
62	398
62	406
62	464
62	596
62	624
62	660
62	661
62	671
62	721
726	62
761	62
62	833
62	865
62	911
63	74
63	103
63	104
63	122
163	63
187	63
214	63
63	242
63	252
63	287
63	315
63	319
63	399
63	402
63	481
505	63
63	527
63	547
63	599
63	669
63	688
702	63
63	742
63	776
815	63
63	838
65	64
64	86
64	92
64	123
64	140
145	64
159	64
175	64
185	64
64	225
265	64
64	296
322	64
64	390
469	64
64	491
64	495
64	514
64	526
64	539
64	657
662	64
64	744
814	64
64	840
64	894
987	64
992	64
65	74
65	92
65	98
